,2013,2014,2015,2016,2017
2582,1,6.0,5.0,3.0,5.0
2583,1,6.0,3.0,6.0,6.0
2584,6,3.0,5.0,5.0,5.0
2585,6,5.0,3.0,2.0,4.0
2586,5,2.0,4.0,6.0,3.0
2587,1,5.0,6.0,6.0,6.0
2588,4,4.0,5.0,5.0,5.0
2589,5,6.0,6.0,4.0,1.0
2590,3,1.0,4.0,6.0,6.0
2591,4,6.0,6.0,5.0,6.0
2592,1,6.0,5.0,3.0,4.0
2593,5,6.0,3.0,2.0,3.0
2594,5,3.0,3.0,3.0,4.0
2595,5,3.0,5.0,4.0,3.0
2596,5,5.0,6.0,6.0,4.0
2597,5,5.0,3.0,6.0,3.0
2598,6,6.0,3.0,4.0,5.0
2599,3,5.0,5.0,2.0,4.0
2600,4,3.0,4.0,4.0,6.0
2601,6,4.0,4.0,4.0,4.0
2602,6,5.0,5.0,3.0,5.0
2603,4,4.0,6.0,4.0,5.0
2604,3,6.0,6.0,3.0,3.0
2605,6,5.0,6.0,6.0,6.0
2606,4,5.0,0.0,5.0,5.0
2607,6,5.0,3.0,3.0,4.0
2608,5,1.0,5.0,1.0,4.0
2609,6,5.0,5.0,5.0,6.0
2610,5,5.0,5.0,6.0,5.0
2611,6,4.0,3.0,4.0,5.0
2612,4,4.0,6.0,5.0,6.0
2613,4,3.0,6.0,4.0,5.0
2614,3,4.0,4.0,4.0,6.0
2615,5,6.0,5.0,6.0,3.0
2616,5,6.0,5.0,4.0,3.0
2617,5,4.0,2.0,6.0,5.0
2618,6,5.0,4.0,5.0,4.0
2619,5,4.0,4.0,5.0,5.0
2620,4,6.0,4.0,4.0,5.0
2621,6,5.0,3.0,5.0,2.0
2622,5,6.0,4.0,5.0,4.0
2623,0,5.0,5.0,4.0,6.0
2624,4,4.0,4.0,4.0,5.0
2625,5,0.0,4.0,4.0,5.0
2626,1,6.0,1.0,5.0,5.0
2627,4,5.0,3.0,4.0,5.0
2628,5,4.0,4.0,4.0,6.0
2629,6,0.0,5.0,5.0,5.0
2630,4,4.0,3.0,3.0,6.0
2631,6,4.0,2.0,5.0,6.0
2632,0,5.0,3.0,4.0,4.0
2633,0,4.0,1.0,6.0,3.0
2634,4,6.0,5.0,4.0,4.0
2635,3,5.0,5.0,6.0,5.0
2636,1,5.0,4.0,5.0,5.0
2637,3,6.0,5.0,5.0,3.0
2638,5,3.0,1.0,6.0,4.0
2639,3,1.0,6.0,5.0,6.0
2640,0,4.0,3.0,5.0,6.0
2641,3,6.0,5.0,6.0,4.0
2642,4,6.0,6.0,5.0,6.0
2643,4,0.0,4.0,4.0,4.0
2644,5,6.0,6.0,3.0,2.0
2645,1,6.0,2.0,0.0,3.0
2646,2,4.0,3.0,6.0,4.0
2647,4,4.0,5.0,4.0,6.0
2648,5,6.0,5.0,5.0,6.0
2649,5,4.0,6.0,4.0,3.0
2650,3,0.0,4.0,4.0,6.0
2651,6,4.0,5.0,3.0,6.0
2652,6,5.0,5.0,6.0,4.0
2653,4,5.0,2.0,5.0,3.0
2654,3,6.0,6.0,4.0,5.0
2655,5,1.0,3.0,5.0,5.0
2656,0,6.0,4.0,3.0,5.0
2657,4,3.0,4.0,6.0,5.0
2658,3,2.0,5.0,6.0,4.0
2659,5,5.0,4.0,4.0,0.0
2660,6,2.0,1.0,2.0,5.0
2661,6,6.0,5.0,0.0,5.0
2662,6,0.0,6.0,4.0,4.0
2663,6,4.0,5.0,3.0,4.0
2664,6,6.0,5.0,3.0,5.0
2665,4,4.0,4.0,3.0,5.0
2666,4,5.0,4.0,4.0,5.0
2667,4,5.0,5.0,5.0,4.0
2668,0,4.0,5.0,5.0,6.0
2669,6,5.0,6.0,6.0,3.0
2670,6,3.0,5.0,6.0,5.0
2671,6,5.0,5.0,5.0,6.0
2672,6,6.0,5.0,0.0,5.0
2673,5,5.0,2.0,0.0,6.0
2674,4,6.0,5.0,4.0,0.0
2675,5,6.0,4.0,6.0,4.0
2676,5,4.0,6.0,5.0,6.0
2677,2,0.0,4.0,6.0,3.0
2678,6,1.0,6.0,6.0,0.0
2679,5,4.0,4.0,5.0,6.0
2680,6,3.0,3.0,0.0,6.0
2681,6,5.0,3.0,4.0,5.0
2682,5,6.0,5.0,3.0,4.0
2683,6,6.0,3.0,5.0,4.0
2684,6,1.0,1.0,5.0,4.0
2685,4,6.0,2.0,6.0,3.0
2686,3,6.0,4.0,6.0,4.0
2687,6,6.0,6.0,4.0,3.0
2688,2,5.0,3.0,4.0,5.0
2689,5,5.0,5.0,6.0,4.0
2690,5,3.0,4.0,6.0,3.0
2691,2,5.0,5.0,4.0,5.0
2692,1,4.0,3.0,2.0,5.0
2693,4,1.0,4.0,5.0,5.0
2694,4,5.0,6.0,6.0,5.0
2695,1,5.0,5.0,6.0,6.0
2696,4,3.0,4.0,0.0,5.0
2697,5,6.0,5.0,5.0,3.0
2698,6,4.0,5.0,6.0,5.0
2699,6,6.0,5.0,1.0,4.0
2700,4,6.0,2.0,4.0,3.0
2701,5,6.0,1.0,5.0,5.0
2702,5,6.0,5.0,6.0,4.0
2703,3,2.0,2.0,6.0,4.0
2704,6,4.0,4.0,6.0,5.0
2705,3,6.0,4.0,5.0,4.0
2706,5,6.0,3.0,6.0,5.0
2707,5,6.0,5.0,4.0,3.0
2708,6,4.0,4.0,3.0,2.0
2709,5,6.0,6.0,0.0,2.0
2710,2,4.0,5.0,3.0,5.0
2711,6,2.0,1.0,1.0,3.0
2712,3,6.0,3.0,6.0,3.0
2713,1,4.0,6.0,6.0,5.0
2714,1,4.0,5.0,6.0,5.0
2715,3,6.0,4.0,3.0,3.0
2716,3,5.0,4.0,6.0,3.0
2717,5,5.0,6.0,5.0,2.0
2718,4,5.0,3.0,3.0,6.0
2719,5,6.0,3.0,6.0,6.0
2720,6,4.0,3.0,4.0,3.0
2721,6,5.0,5.0,6.0,4.0
2722,6,5.0,4.0,5.0,5.0
2723,5,6.0,5.0,3.0,5.0
2724,4,5.0,5.0,3.0,4.0
2725,3,5.0,3.0,5.0,2.0
2726,6,4.0,6.0,5.0,6.0
2727,5,5.0,2.0,3.0,5.0
2728,6,4.0,5.0,4.0,4.0
2729,4,2.0,5.0,5.0,1.0
2730,4,6.0,3.0,4.0,6.0
2731,4,5.0,4.0,5.0,5.0
2732,2,6.0,5.0,4.0,4.0
2733,6,5.0,1.0,4.0,2.0
2734,6,6.0,5.0,4.0,0.0
2735,4,6.0,6.0,6.0,5.0
2736,6,5.0,5.0,6.0,6.0
2737,4,6.0,5.0,6.0,4.0
2738,2,6.0,1.0,5.0,6.0
2739,6,6.0,6.0,2.0,3.0
2740,4,1.0,1.0,5.0,5.0
2741,2,1.0,5.0,5.0,4.0
2742,4,5.0,5.0,5.0,3.0
2743,2,1.0,4.0,6.0,4.0
2744,3,6.0,4.0,5.0,3.0
2745,6,4.0,4.0,4.0,6.0
2746,5,4.0,5.0,0.0,3.0
2747,2,3.0,6.0,4.0,6.0
2748,4,1.0,4.0,6.0,3.0
2749,4,3.0,4.0,4.0,3.0
2750,4,0.0,5.0,5.0,4.0
2751,4,5.0,6.0,5.0,4.0
2752,4,4.0,6.0,4.0,6.0
2753,5,5.0,4.0,6.0,6.0
2754,6,5.0,4.0,3.0,5.0
2755,6,6.0,4.0,6.0,6.0
2756,6,1.0,5.0,4.0,5.0
2757,6,4.0,5.0,6.0,4.0
2758,1,4.0,6.0,5.0,5.0
2759,3,6.0,2.0,6.0,6.0
2760,2,4.0,3.0,5.0,3.0
2761,6,4.0,6.0,3.0,5.0
2762,3,5.0,4.0,5.0,5.0
2763,2,5.0,5.0,5.0,6.0
2764,6,3.0,4.0,2.0,2.0
2765,6,4.0,6.0,4.0,3.0
2766,5,6.0,4.0,2.0,5.0
2767,5,6.0,4.0,5.0,4.0
2768,3,4.0,6.0,4.0,6.0
2769,4,5.0,4.0,6.0,6.0
2770,4,4.0,5.0,5.0,5.0
2771,5,4.0,5.0,5.0,4.0
2772,6,5.0,5.0,5.0,4.0
2773,6,6.0,5.0,6.0,5.0
2774,3,2.0,5.0,6.0,5.0
2775,4,5.0,6.0,6.0,3.0
2776,3,0.0,5.0,4.0,0.0
2777,3,6.0,5.0,6.0,6.0
2778,3,6.0,5.0,6.0,5.0
2779,1,4.0,5.0,5.0,5.0
2780,2,1.0,5.0,6.0,5.0
2781,5,3.0,2.0,6.0,3.0
2782,6,3.0,5.0,0.0,6.0
2783,6,0.0,4.0,5.0,6.0
2784,6,6.0,4.0,6.0,5.0
2785,6,4.0,6.0,4.0,3.0
2786,3,4.0,5.0,6.0,6.0
2787,6,3.0,5.0,0.0,2.0
2788,4,5.0,5.0,5.0,5.0
2789,4,4.0,5.0,3.0,5.0
2790,5,4.0,4.0,4.0,5.0
2791,1,3.0,4.0,3.0,6.0
2792,6,5.0,5.0,6.0,2.0
2793,6,4.0,5.0,6.0,2.0
2794,6,2.0,5.0,6.0,5.0
2795,4,6.0,5.0,4.0,6.0
2796,4,1.0,5.0,5.0,3.0
2797,5,4.0,3.0,5.0,5.0
2798,6,6.0,4.0,5.0,3.0
2799,6,3.0,4.0,5.0,1.0
2800,5,5.0,6.0,3.0,5.0
2801,4,3.0,4.0,4.0,4.0
2802,5,5.0,6.0,5.0,5.0
2803,3,5.0,6.0,6.0,5.0
2804,6,6.0,6.0,3.0,5.0
2805,4,0.0,3.0,4.0,4.0
2806,0,5.0,4.0,5.0,3.0
2807,4,0.0,3.0,5.0,4.0
2808,1,4.0,6.0,6.0,0.0
2809,1,5.0,4.0,2.0,6.0
2810,5,2.0,4.0,6.0,4.0
2811,5,2.0,6.0,5.0,4.0
2812,4,4.0,4.0,5.0,4.0
2813,0,4.0,4.0,3.0,4.0
2814,3,4.0,6.0,4.0,5.0
2815,6,4.0,6.0,2.0,4.0
2816,4,4.0,6.0,6.0,5.0
2817,3,5.0,5.0,4.0,4.0
2818,4,,2.0,2.0,3.0
2819,4,,6.0,6.0,5.0
2820,3,,6.0,6.0,5.0
2821,6,,5.0,3.0,3.0
2822,4,,6.0,2.0,6.0
2823,6,,3.0,4.0,5.0
2824,2,,0.0,2.0,6.0
2825,6,,0.0,4.0,5.0
2826,6,,5.0,4.0,5.0
2827,6,,6.0,6.0,2.0
2828,6,,4.0,4.0,5.0
2829,4,,5.0,2.0,5.0
2830,1,,5.0,6.0,4.0
2831,6,,5.0,4.0,
2832,4,,5.0,5.0,
2833,6,,2.0,4.0,
2834,6,,4.0,6.0,
2835,5,,4.0,6.0,
2836,1,,3.0,5.0,
2837,6,,3.0,5.0,
2838,6,,2.0,6.0,
2839,4,,6.0,5.0,
2840,5,,5.0,6.0,
2841,6,,6.0,6.0,
2842,5,,5.0,4.0,
2843,4,,5.0,3.0,
2844,6,,5.0,4.0,
2845,6,,5.0,4.0,
2846,6,,3.0,3.0,
2847,3,,4.0,4.0,
2848,1,,5.0,5.0,
2849,4,,4.0,4.0,
2850,4,,4.0,5.0,
2851,6,,3.0,3.0,
2852,6,,4.0,6.0,
2853,3,,1.0,6.0,
2854,4,,6.0,5.0,
2855,6,,3.0,4.0,
2856,2,,3.0,1.0,
2857,6,,4.0,6.0,
2858,6,,5.0,4.0,
2859,6,,6.0,5.0,
2860,6,,4.0,5.0,
2861,2,,6.0,3.0,
2862,4,,3.0,6.0,
2863,6,,0.0,6.0,
2864,6,,5.0,4.0,
2865,3,,5.0,4.0,
2866,5,,6.0,3.0,
2867,4,,2.0,5.0,
2868,2,,2.0,6.0,
2869,6,,6.0,6.0,
2870,6,,2.0,6.0,
2871,3,,5.0,6.0,
2872,6,,4.0,0.0,
2873,6,,2.0,5.0,
2874,1,,6.0,6.0,
2875,4,,5.0,6.0,
2876,6,,5.0,6.0,
2877,6,,2.0,5.0,
2878,6,,6.0,4.0,
2879,2,,3.0,4.0,
2880,6,,3.0,5.0,
2881,3,,1.0,6.0,
2882,2,,3.0,6.0,
2883,3,,4.0,6.0,
2884,6,,5.0,5.0,
2885,4,,6.0,0.0,
2886,1,,4.0,3.0,
2887,3,,4.0,6.0,
2888,4,,5.0,4.0,
2889,4,,2.0,6.0,
2890,6,,4.0,3.0,
2891,6,,5.0,4.0,
2892,2,,4.0,6.0,
2893,3,,4.0,6.0,
2894,6,,6.0,6.0,
2895,6,,5.0,3.0,
2896,4,,5.0,6.0,
2897,5,,6.0,4.0,
2898,2,,4.0,3.0,
2899,3,,3.0,5.0,
2900,3,,6.0,4.0,
2901,3,,6.0,4.0,
2902,6,,6.0,0.0,
2903,4,,3.0,3.0,
2904,5,,6.0,6.0,
2905,5,,5.0,4.0,
2906,6,,3.0,4.0,
2907,4,,3.0,6.0,
2908,2,,2.0,1.0,
2909,3,,4.0,1.0,
2910,2,,4.0,3.0,
2911,4,,5.0,6.0,
2912,5,,4.0,6.0,
2913,6,,3.0,6.0,
2914,4,,3.0,6.0,
2915,4,,4.0,0.0,
2916,1,,5.0,5.0,
2917,5,,6.0,1.0,
2918,2,,4.0,0.0,
2919,6,,5.0,3.0,
2920,4,,4.0,6.0,
2921,3,,5.0,0.0,
2922,6,,4.0,6.0,
2923,4,,3.0,4.0,
2924,6,,6.0,4.0,
2925,6,,6.0,6.0,
2926,6,,5.0,6.0,
2927,6,,6.0,5.0,
2928,6,,6.0,6.0,
2929,5,,3.0,2.0,
2930,6,,6.0,5.0,
2931,6,,6.0,6.0,
2932,4,,6.0,2.0,
2933,2,,6.0,1.0,
2934,3,,4.0,6.0,
2935,6,,2.0,3.0,
2936,6,,3.0,5.0,
2937,4,,6.0,6.0,
2938,3,,2.0,5.0,
2939,1,,4.0,6.0,
2940,0,,3.0,6.0,
2941,6,,6.0,6.0,
2942,6,,5.0,6.0,
2943,3,,6.0,4.0,
2944,5,,4.0,0.0,
2945,4,,5.0,6.0,
2946,6,,5.0,6.0,
2947,4,,3.0,6.0,
2948,6,,6.0,6.0,
2949,4,,6.0,5.0,
2950,6,,5.0,6.0,
2951,6,,4.0,5.0,
2952,6,,5.0,4.0,
2953,6,,6.0,2.0,
2954,4,,3.0,6.0,
2955,6,,4.0,6.0,
2956,6,,5.0,5.0,
2957,6,,5.0,2.0,
2958,6,,,6.0,
2959,3,,,4.0,
2960,6,,,0.0,
2961,2,,,4.0,
2962,6,,,5.0,
2963,5,,,4.0,
2964,5,,,6.0,
2965,4,,,6.0,
2966,6,,,6.0,
2967,4,,,5.0,
2968,6,,,6.0,
2969,6,,,6.0,
2970,6,,,4.0,
2971,6,,,6.0,
2972,6,,,6.0,
2973,4,,,5.0,
2974,4,,,6.0,
2975,1,,,6.0,
2976,4,,,5.0,
2977,6,,,0.0,
2978,6,,,3.0,
2979,6,,,0.0,
2980,5,,,4.0,
2981,6,,,3.0,
2982,4,,,5.0,
2983,6,,,6.0,
2984,6,,,5.0,
2985,6,,,5.0,
2986,5,,,4.0,
2987,6,,,6.0,
2988,6,,,6.0,
2989,6,,,6.0,
2990,5,,,4.0,
2991,3,,,6.0,
2992,3,,,3.0,
2993,6,,,5.0,
2994,6,,,5.0,
2995,6,,,0.0,
2996,6,,,5.0,
2997,5,,,0.0,
2998,6,,,0.0,
2999,5,,,6.0,
3000,0,,,4.0,
3001,4,,,4.0,
3002,5,,,4.0,
3003,5,,,5.0,
3004,6,,,5.0,
3005,5,,,6.0,
3006,4,,,5.0,
3007,1,,,5.0,
3008,6,,,4.0,
3009,6,,,3.0,
3010,4,,,3.0,
3011,4,,,6.0,
3012,3,,,5.0,
3013,3,,,6.0,
3014,6,,,6.0,
3015,3,,,4.0,
3016,5,,,6.0,
3017,6,,,2.0,
3018,5,,,5.0,
3019,5,,,4.0,
3020,4,,,3.0,
3021,3,,,6.0,
3022,6,,,5.0,
3023,4,,,6.0,
3024,3,,,6.0,
3025,4,,,0.0,
3026,5,,,5.0,
3027,3,,,4.0,
3028,5,,,6.0,
3029,4,,,6.0,
3030,3,,,3.0,
3031,5,,,4.0,
3032,4,,,5.0,
3033,5,,,5.0,
3034,6,,,6.0,
3035,2,,,5.0,
3036,4,,,5.0,
3037,5,,,3.0,
3038,4,,,6.0,
3039,6,,,5.0,
3040,6,,,6.0,
3041,4,,,3.0,
3042,6,,,3.0,
3043,6,,,6.0,
3044,5,,,6.0,
3045,6,,,5.0,
3046,0,,,4.0,
3047,5,,,0.0,
3048,6,,,5.0,
3049,6,,,6.0,
3050,6,,,6.0,
3051,6,,,6.0,
3052,4,,,4.0,
3053,6,,,5.0,
3054,6,,,0.0,
3055,2,,,4.0,
3056,6,,,6.0,
3057,4,,,3.0,
3058,3,,,6.0,
3059,5,,,0.0,
3060,2,,,6.0,
3061,4,,,6.0,
3062,4,,,4.0,
3063,5,,,4.0,
3064,4,,,0.0,
3065,2,,,6.0,
3066,5,,,6.0,
3067,5,,,6.0,
3068,4,,,4.0,
3069,6,,,2.0,
3070,6,,,6.0,
3071,5,,,6.0,
3072,6,,,0.0,
3073,4,,,5.0,
3074,4,,,4.0,
3075,4,,,0.0,
3076,3,,,5.0,
3077,2,,,5.0,
3078,2,,,6.0,
3079,3,,,6.0,
3080,3,,,6.0,
3081,4,,,6.0,
3082,4,,,6.0,
3083,6,,,5.0,
3084,6,,,6.0,
3085,6,,,4.0,
3086,6,,,5.0,
3087,4,,,,
3088,5,,,,
3089,3,,,,
3090,5,,,,
3091,4,,,,
3092,5,,,,
3093,5,,,,
3094,3,,,,
3095,3,,,,
3096,6,,,,
3097,3,,,,
3098,4,,,,
3099,4,,,,
3100,3,,,,
3101,6,,,,
3102,6,,,,
3103,6,,,,
3104,6,,,,
3105,6,,,,
3106,6,,,,
3107,3,,,,
3108,1,,,,
3109,5,,,,
3110,2,,,,
3111,4,,,,
3112,6,,,,
3113,3,,,,
3114,4,,,,
3115,6,,,,
3116,3,,,,
3117,4,,,,
3118,4,,,,
3119,4,,,,
3120,3,,,,
3121,6,,,,
3122,6,,,,
3123,6,,,,
3124,6,,,,
3125,6,,,,
3126,6,,,,
3127,4,,,,
3128,6,,,,
3129,4,,,,
3130,5,,,,
3131,5,,,,
3132,4,,,,
3133,5,,,,
3134,5,,,,
3135,6,,,,
3136,6,,,,
3137,2,,,,
3138,5,,,,
3139,6,,,,
3140,4,,,,
3141,5,,,,
3142,3,,,,
3143,5,,,,
3144,4,,,,
3145,4,,,,
3146,4,,,,
3147,6,,,,
3148,4,,,,
3149,2,,,,
3150,5,,,,
3151,3,,,,
3152,5,,,,
3153,3,,,,
3154,3,,,,
3155,3,,,,
3156,5,,,,
3157,4,,,,
3158,4,,,,
3159,3,,,,
3160,6,,,,
3161,0,,,,
3162,0,,,,
3163,6,,,,
3164,5,,,,
3165,3,,,,
3166,5,,,,
3167,3,,,,
3168,4,,,,
3169,4,,,,
3170,4,,,,
3171,4,,,,
3172,5,,,,
3173,2,,,,
3174,3,,,,
3175,3,,,,
3176,0,,,,
3177,5,,,,
3178,6,,,,
3179,0,,,,
3180,6,,,,
3181,2,,,,
3182,4,,,,
3183,6,,,,
3184,6,,,,
3185,1,,,,
3186,1,,,,
3187,1,,,,
3188,4,,,,
3189,6,,,,
3190,6,,,,
3191,4,,,,
3192,1,,,,
3193,6,,,,
3194,6,,,,
3195,0,,,,
3196,3,,,,
3197,6,,,,
3198,4,,,,
3199,4,,,,
3200,2,,,,
3201,0,,,,
3202,6,,,,
3203,4,,,,
3204,3,,,,
3205,6,,,,
3206,6,,,,
3207,6,,,,
3208,5,,,,
3209,6,,,,
3210,6,,,,
3211,5,,,,
3212,6,,,,
3213,6,,,,
3214,6,,,,
3215,5,,,,
3216,5,,,,
3217,6,,,,
3218,0,,,,
3219,4,,,,
3220,6,,,,
3221,0,,,,
3222,6,,,,
3223,1,,,,
3224,3,,,,
3225,0,,,,
3226,0,,,,
3227,5,,,,
3228,4,,,,
3229,3,,,,
3230,6,,,,
3231,6,,,,
3232,6,,,,
3233,1,,,,
3234,6,,,,
3235,0,,,,
3236,5,,,,
3237,5,,,,
3238,6,,,,
3239,6,,,,
3240,4,,,,
3241,5,,,,
3242,5,,,,
3243,6,,,,
3244,6,,,,
3245,6,,,,
3246,6,,,,
3247,6,,,,
3248,6,,,,
3249,4,,,,
3250,6,,,,
3251,6,,,,
3252,6,,,,
3253,4,,,,
3254,5,,,,
3255,2,,,,
3256,3,,,,
3257,3,,,,
3258,3,,,,
3259,5,,,,
3260,1,,,,
3261,6,,,,
3262,6,,,,
3263,4,,,,
3264,4,,,,
3265,6,,,,
3266,6,,,,
3267,6,,,,
3268,3,,,,
3269,5,,,,
3270,4,,,,
3271,6,,,,
3272,4,,,,
3273,6,,,,
3274,6,,,,
3275,4,,,,
3276,3,,,,
3277,3,,,,
3278,3,,,,
3279,6,,,,
3280,5,,,,
3281,6,,,,
3282,1,,,,
3283,4,,,,
3284,6,,,,
3285,6,,,,
3286,6,,,,
3287,6,,,,
3288,5,,,,
3289,6,,,,
3290,6,,,,
3291,3,,,,
3292,2,,,,
3293,6,,,,
3294,6,,,,
3295,4,,,,
3296,6,,,,
3297,4,,,,
3298,4,,,,
3299,0,,,,
3300,2,,,,
3301,3,,,,
3302,6,,,,
3303,3,,,,
3304,6,,,,
3305,3,,,,
3306,2,,,,
3307,6,,,,
3308,3,,,,
3309,3,,,,
3310,6,,,,
3311,5,,,,
3312,5,,,,
3313,1,,,,
3314,0,,,,
3315,4,,,,
3316,4,,,,
3317,2,,,,
3318,3,,,,
3319,1,,,,
3320,4,,,,
3321,4,,,,
3322,5,,,,
3323,1,,,,
3324,6,,,,
3325,6,,,,
3326,5,,,,
3327,5,,,,
3328,6,,,,
3329,4,,,,
3330,5,,,,
3331,4,,,,
3332,5,,,,
3333,4,,,,
3334,5,,,,
3335,4,,,,
3336,6,,,,
3337,6,,,,
3338,4,,,,
3339,5,,,,
3340,6,,,,
3341,4,,,,
3342,3,,,,
3343,3,,,,
3344,5,,,,
3345,4,,,,
3346,2,,,,
3347,4,,,,
3348,4,,,,
3349,3,,,,
3350,6,,,,
3351,1,,,,
3352,5,,,,
3353,4,,,,
3354,6,,,,
3355,6,,,,
3356,6,,,,
3357,5,,,,
3358,3,,,,
3359,5,,,,
3360,6,,,,
3361,3,,,,
3362,6,,,,
3363,5,,,,
3364,6,,,,
3365,5,,,,
3366,6,,,,
3367,6,,,,
3368,6,,,,
3369,5,,,,
3370,4,,,,
3371,4,,,,
3372,3,,,,
3373,3,,,,
3374,6,,,,
3375,3,,,,
3376,6,,,,
3377,3,,,,
3378,2,,,,
3379,4,,,,
3380,6,,,,
3381,4,,,,
3382,6,,,,
3383,3,,,,
3384,5,,,,
3385,6,,,,
3386,6,,,,
3387,1,,,,
3388,6,,,,
3389,6,,,,
3390,2,,,,
3391,6,,,,
3392,5,,,,
3393,5,,,,
3394,5,,,,
3395,3,,,,
3396,4,,,,
3397,3,,,,
3398,4,,,,
3399,5,,,,
3400,1,,,,
3401,2,,,,
3402,1,,,,
3403,1,,,,
3404,3,,,,
3405,3,,,,
3406,5,,,,
3407,6,,,,
3408,4,,,,
3409,3,,,,
3410,4,,,,
3411,6,,,,
3412,5,,,,
3413,2,,,,
3414,4,,,,
3415,3,,,,
3416,4,,,,
3417,3,,,,
3418,5,,,,
3419,6,,,,
3420,6,,,,
3421,5,,,,
3422,4,,,,
3423,6,,,,
3424,4,,,,
3425,5,,,,
3426,2,,,,
3427,5,,,,
3428,0,,,,
3429,4,,,,
3430,2,,,,
3431,0,,,,
3432,5,,,,
3433,6,,,,
3434,5,,,,
3435,0,,,,
3436,4,,,,
3437,5,,,,
3438,5,,,,
3439,3,,,,
3440,4,,,,
3441,3,,,,
3442,3,,,,
3443,3,,,,
3444,4,,,,
3445,0,,,,
3446,3,,,,
3447,5,,,,
3448,6,,,,
3449,6,,,,
3450,6,,,,
3451,6,,,,
3452,0,,,,
3453,4,,,,
3454,6,,,,
3455,0,,,,
3456,6,,,,
3457,4,,,,
3458,6,,,,
3459,1,,,,
3460,4,,,,
3461,6,,,,
3462,3,,,,
3463,2,,,,
3464,5,,,,
3465,3,,,,
3466,6,,,,
3467,4,,,,
3468,5,,,,
3469,6,,,,
3470,5,,,,
3471,4,,,,
3472,6,,,,
3473,5,,,,
3474,5,,,,
3475,2,,,,
3476,4,,,,
3477,1,,,,
3478,4,,,,
3479,5,,,,
3480,6,,,,
3481,4,,,,
3482,6,,,,
3483,5,,,,
3484,6,,,,
3485,2,,,,
3486,6,,,,
3487,6,,,,
3488,1,,,,
3489,4,,,,
3490,5,,,,
3491,6,,,,
3492,1,,,,
3493,4,,,,
3494,4,,,,
3495,5,,,,
3496,6,,,,
3497,6,,,,
3498,5,,,,
3499,4,,,,
3500,5,,,,
3501,1,,,,
3502,6,,,,
3503,5,,,,
3504,6,,,,
3505,4,,,,
3506,5,,,,
3507,2,,,,
3508,1,,,,
3509,6,,,,
3510,5,,,,
3511,5,,,,
3512,6,,,,
3513,5,,,,
3514,3,,,,
3515,6,,,,
3516,5,,,,
3517,4,,,,
3518,2,,,,
3519,6,,,,
3520,3,,,,
3521,6,,,,
3522,4,,,,
3523,4,,,,
3524,4,,,,
3525,6,,,,
3526,3,,,,
3527,4,,,,
3528,4,,,,
3529,4,,,,
3530,5,,,,
3531,4,,,,
3532,4,,,,
3533,5,,,,
3534,4,,,,
