,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
412,3,2,2,4,4,4,4,4,6,4,4,4,6,4,3
413,3,4,4,5,5,4,6,6,5,6,6,6,6,6,4
414,4,4,4,4,4,4,4,4,4,6,6,4,6,4,4
415,6,4,4,4,4,5,5,5,5,4,4,3,4,4,5
416,4,6,6,4,4,4,4,4,6,4,6,6,6,6,4
417,6,4,6,4,6,6,6,6,5,6,6,6,6,6,4
418,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
419,6,5,5,5,5,5,5,5,5,5,6,5,6,6,4
420,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
421,3,3,3,4,4,4,6,6,6,4,6,3,6,3,3
422,3,5,4,4,3,3,3,3,4,4,6,6,6,6,4
423,4,4,6,4,6,4,4,4,6,6,6,6,6,6,4
424,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
425,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
426,3,3,3,4,4,4,4,4,4,0,0,0,0,0,4
427,4,3,2,5,5,4,6,6,5,5,4,4,2,6,4
428,6,4,4,4,4,4,4,4,5,4,4,3,3,3,4
429,5,5,5,5,5,5,6,6,5,5,6,5,6,5,5
430,4,3,3,5,4,4,6,6,4,4,6,4,6,6,4
431,4,4,3,4,4,3,2,2,2,3,2,2,2,1,4
432,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1
433,6,3,3,3,3,3,6,6,6,6,6,6,6,6,3
434,4,3,3,4,4,4,4,4,4,4,6,6,6,6,4
435,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
436,6,3,2,4,3,4,6,6,6,6,6,6,6,6,3
437,5,4,4,5,5,4,6,6,5,6,6,4,6,6,4
438,4,2,3,4,4,4,3,3,5,3,3,4,6,4,4
439,4,5,4,5,5,5,6,6,5,6,6,5,6,6,5
440,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
441,4,4,5,4,3,5,6,6,5,4,6,5,6,4,4
442,5,4,4,5,5,3,6,6,6,6,6,6,6,6,5
443,4,4,3,5,5,5,6,6,5,6,6,6,6,6,4
444,4,4,4,5,5,5,6,6,6,6,6,6,6,6,5
445,4,4,6,5,4,5,6,4,6,6,6,6,6,6,4
446,3,4,3,4,4,5,6,6,5,6,6,5,6,6,5
447,4,4,4,5,4,4,6,6,6,4,4,6,4,6,4
448,6,3,6,5,5,5,6,6,5,6,6,6,6,6,4
449,4,6,2,4,5,4,4,4,2,2,2,6,2,6,3
450,3,4,4,2,3,4,4,3,4,6,6,6,6,6,4
451,6,6,4,4,4,4,6,6,5,6,6,6,6,6,3
452,3,6,6,4,4,4,6,6,5,4,6,6,6,6,4
453,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4
454,4,3,4,5,3,4,4,4,5,5,2,3,2,3,3
455,4,4,4,4,4,4,5,4,5,6,6,6,6,6,4
456,3,4,3,4,3,3,4,3,5,4,3,6,6,6,3
457,5,5,6,5,5,5,5,5,6,5,6,6,6,6,4
458,4,4,4,4,5,4,4,4,6,4,6,6,6,6,4
459,4,4,4,5,5,5,5,5,5,0,0,5,5,5,0
460,3,3,3,3,6,3,3,3,3,3,3,1,1,1,0
461,4,2,2,4,4,4,4,4,4,0,0,5,0,0,4
462,4,3,3,4,3,3,4,3,5,4,4,4,4,6,4
463,4,4,4,4,4,5,6,6,4,4,6,6,6,6,4
464,5,3,3,5,5,5,5,5,5,5,5,6,5,6,4
465,3,3,3,3,4,3,4,3,3,3,3,3,6,4,4
466,4,4,4,5,4,5,4,4,5,4,5,5,6,6,4
467,4,2,3,3,4,4,6,6,4,3,3,3,4,2,3
468,4,4,3,5,4,4,6,6,5,5,6,5,6,6,5
469,2,3,3,4,5,5,6,6,5,6,6,5,6,6,4
470,3,4,3,4,4,5,6,5,5,4,6,6,6,6,4
471,4,4,4,5,5,5,4,4,4,5,5,6,6,6,5
472,2,2,2,4,3,1,3,3,3,6,6,6,6,6,3
473,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
474,2,2,3,4,5,5,5,5,4,4,4,5,5,5,4
475,6,5,4,3,4,3,3,3,5,4,6,4,6,6,4
476,5,4,3,0,5,5,4,4,5,5,5,5,5,5,5
477,4,3,3,4,5,5,6,5,5,6,6,5,6,6,4
478,6,4,6,5,5,5,6,6,4,5,6,5,6,6,4
479,6,3,6,5,5,6,5,5,5,6,6,6,6,6,4
480,5,2,3,5,6,4,4,4,5,6,6,6,6,6,4
481,5,5,5,5,5,5,5,5,6,5,5,5,5,5,5
482,5,5,4,5,5,5,6,6,4,4,4,4,4,4,5
483,5,5,5,5,5,4,5,5,5,5,6,4,6,3,5
484,3,5,5,4,5,5,4,4,5,4,5,5,4,5,5
485,4,4,4,5,5,4,6,6,2,3,1,6,1,6,4
486,5,5,4,5,5,4,6,6,5,5,3,6,6,6,5
487,3,3,3,4,4,4,4,4,5,6,6,6,6,6,4
488,3,3,3,4,2,3,6,6,3,4,3,6,2,6,3
489,3,4,4,4,4,4,4,4,5,6,6,6,6,6,4
490,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
491,4,4,4,3,3,3,3,3,3,3,3,4,3,6,4
492,3,3,3,5,4,3,3,3,3,4,4,4,3,6,4
493,4,4,4,4,4,4,5,5,5,4,4,4,6,6,5
494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,3,4,4,3,3,3,6,6,2,6,6,6,6,6,4
496,5,5,5,5,5,4,5,5,5,5,4,5,6,6,5
497,4,6,6,3,4,4,6,6,5,2,6,5,6,6,4
498,5,5,5,5,5,5,6,6,5,5,5,5,6,5,5
499,5,4,4,4,4,4,4,4,4,4,3,4,3,1,4
500,5,4,4,5,4,5,6,6,5,5,6,5,6,6,4
501,5,6,5,5,5,5,5,5,5,5,4,6,6,6,0
502,3,3,3,3,3,3,3,3,3,4,4,3,4,3,3
503,3,3,3,3,3,3,3,3,3,3,3,6,6,6,3
504,2,3,3,4,4,2,0,0,0,3,0,4,2,0,3
505,3,2,3,3,3,3,3,3,1,4,3,3,3,3,3
506,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
507,4,2,3,3,4,3,3,3,5,6,6,3,6,4,5
508,6,6,3,5,5,5,6,6,4,5,6,5,6,6,5
509,6,6,6,3,5,3,6,6,4,3,3,6,6,6,4
510,2,3,3,2,3,3,1,1,4,3,2,4,3,6,4
511,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4
512,5,5,5,4,5,5,5,5,3,5,5,5,5,5,5
513,3,4,4,4,4,4,4,4,4,3,3,4,4,4,4
514,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4
515,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4
516,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
517,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5
519,4,3,3,2,5,4,6,6,6,2,6,5,6,1,4
520,4,4,3,3,3,4,3,3,4,3,3,3,6,3,3
521,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
522,5,3,3,4,4,4,2,2,3,4,3,6,3,6,4
523,4,4,4,4,4,4,6,6,6,6,6,6,6,6,4
524,3,3,3,4,5,4,3,4,3,4,6,6,6,6,4
525,5,5,3,4,5,4,5,5,5,6,6,6,6,6,5
526,4,4,4,4,3,0,4,0,6,4,4,6,6,6,5
527,5,4,4,6,6,6,6,6,6,6,6,6,6,6,0
528,4,4,3,4,4,4,4,3,3,4,3,3,3,3,4
529,6,6,6,6,6,5,6,6,5,6,6,6,6,6,0
530,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5
531,6,4,3,3,4,3,6,6,6,6,6,6,6,6,5
532,4,2,3,5,5,4,4,3,6,4,6,6,6,6,5
533,0,3,3,5,5,4,4,4,3,3,0,6,6,6,4
534,4,4,4,5,5,5,6,6,6,5,6,4,6,4,4
535,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
536,4,4,4,4,5,5,5,5,6,5,6,5,6,5,4
537,4,5,5,5,5,5,5,5,5,5,6,6,6,6,5
538,3,3,3,3,3,3,3,6,6,4,6,6,6,6,3
539,4,3,3,4,4,4,3,3,4,4,6,4,6,6,4
540,2,3,3,4,3,4,3,3,4,4,3,3,4,4,4
541,0,6,6,5,5,5,6,6,4,6,6,6,6,6,5
542,3,4,4,5,3,5,3,3,5,5,6,6,6,6,4
543,5,5,5,4,4,5,4,4,3,4,5,6,6,6,5
544,6,2,1,3,3,4,6,6,6,6,6,6,6,6,3
545,3,3,4,4,5,3,6,6,6,6,6,6,6,6,3
546,4,4,4,4,4,4,6,6,4,6,6,6,6,6,4
547,4,5,4,3,4,5,6,4,5,5,5,6,6,6,5
548,5,4,4,4,4,4,4,4,5,4,4,4,4,4,5
549,3,6,3,3,3,3,6,6,6,3,6,3,6,4,3
550,3,3,3,2,3,2,2,2,2,6,6,6,6,6,3
551,6,5,5,5,5,6,6,6,6,6,6,6,6,6,5
552,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
553,3,1,3,3,3,3,3,3,3,6,6,6,6,6,0
554,4,4,3,5,5,5,5,5,5,5,5,5,5,5,4
555,5,3,3,4,5,5,6,6,6,3,3,4,6,6,4
556,3,3,3,5,4,4,6,6,5,5,6,5,6,4,4
557,3,2,3,2,3,2,2,2,3,6,6,6,6,6,2
558,3,3,3,5,5,5,6,6,6,5,3,5,6,6,4
559,0,4,4,4,4,4,0,4,4,6,6,6,6,6,4
560,3,2,2,3,6,3,0,0,0,3,6,6,6,6,3
561,4,3,3,4,4,4,4,4,4,4,6,4,6,6,4
562,4,3,3,4,4,4,4,4,5,5,6,6,6,6,4
563,3,3,3,5,3,5,5,5,5,6,6,5,6,6,4
564,3,2,3,3,3,3,3,3,4,2,6,4,6,4,4
565,6,2,3,3,4,4,6,6,6,6,6,6,6,6,4
566,3,4,4,5,5,4,6,6,4,5,6,6,6,6,4
567,0,0,0,5,5,5,0,0,0,0,0,5,0,5,5
568,4,5,5,5,5,5,5,5,6,4,6,4,6,4,4
569,2,2,2,5,5,5,4,4,5,5,6,6,6,6,4
570,4,3,3,4,4,4,4,4,4,4,4,6,6,6,4
571,4,3,3,3,3,3,4,4,3,4,6,3,6,6,4
572,5,4,4,5,6,5,6,6,6,6,6,6,6,6,4
573,0,3,3,4,4,4,3,3,4,4,4,4,6,4,4
574,3,4,6,3,3,3,6,6,4,4,6,4,6,6,4
575,3,3,3,4,3,4,4,4,6,4,3,3,3,3,4
576,6,3,6,4,5,5,0,6,6,6,6,6,6,6,4
577,3,3,3,4,4,4,3,3,4,4,6,6,6,6,4
578,2,4,4,5,4,4,6,6,4,6,6,6,6,6,4
579,5,3,3,5,5,5,3,3,5,6,6,6,6,6,4
580,4,3,3,4,4,4,3,3,3,4,6,6,6,6,4
581,5,4,4,4,5,5,5,5,5,5,5,5,5,5,4
582,4,4,3,3,4,4,6,3,6,2,3,0,4,0,4
583,4,4,4,4,4,3,4,4,3,4,4,4,3,3,4
584,4,6,6,4,4,4,4,4,5,4,6,6,6,6,4
585,6,4,6,5,5,4,6,6,3,6,6,6,6,6,4
586,5,3,3,4,4,4,4,4,5,4,4,4,4,4,5
587,3,1,2,4,4,4,3,3,6,6,6,6,6,6,4
588,6,5,3,5,4,5,4,4,5,6,6,6,6,6,4
589,4,3,4,5,5,5,6,6,4,5,4,6,4,6,4
590,5,4,4,4,5,5,4,4,6,4,3,6,6,6,4
591,4,5,4,5,5,4,4,4,6,4,6,6,6,6,4
592,4,3,3,3,4,4,5,5,6,6,6,6,6,6,0
593,1,2,3,2,5,5,5,5,5,5,5,5,5,4,3
594,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
595,5,3,3,5,3,5,5,5,5,6,6,6,6,6,4
596,2,2,2,3,3,2,2,0,3,3,3,6,3,6,3
597,5,3,3,5,5,5,4,4,6,5,5,6,6,6,4
598,0,5,0,5,5,0,0,0,0,5,5,0,0,0,5
599,5,5,4,5,5,4,4,4,4,4,4,0,0,0,4
600,6,6,3,5,5,5,5,5,6,5,5,6,6,6,3
601,0,0,6,3,4,3,5,4,3,3,4,0,0,0,0
602,5,5,5,5,5,5,5,5,6,5,5,5,6,6,5
603,5,5,5,5,5,4,4,4,4,5,5,4,4,5,5
604,5,3,3,3,3,3,3,3,4,5,5,4,0,0,4
605,5,0,0,5,0,1,5,5,0,5,5,0,0,0,5
606,5,6,4,4,4,4,6,6,5,5,5,6,6,6,4
607,5,3,3,5,5,5,5,5,2,4,5,4,6,3,4
608,6,4,6,3,6,4,6,6,4,6,6,6,6,6,4
609,4,3,3,4,4,5,4,4,5,5,3,4,3,3,4
610,0,3,3,2,3,3,3,2,2,0,3,3,2,2,2
611,5,5,5,5,5,5,2,2,2,3,2,2,2,2,3
612,3,3,3,4,4,4,3,3,3,4,4,3,3,4,4
613,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3
614,5,5,5,4,4,4,3,3,3,3,3,3,4,4,4
615,4,4,2,2,3,3,3,2,2,3,3,3,2,3,3
616,3,3,3,4,4,3,6,6,5,2,3,6,2,6,4
617,6,4,6,5,6,6,6,6,5,6,6,6,6,6,4
618,3,3,3,4,3,4,4,4,4,3,4,6,6,4,3
619,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
620,2,2,3,4,3,3,3,3,5,3,3,6,6,6,3
621,4,3,3,4,4,4,3,3,4,6,6,6,6,6,4
622,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
623,2,2,2,4,4,4,3,3,3,5,3,3,4,4,4
624,5,4,4,3,3,4,4,3,3,4,4,4,5,5,5
625,3,3,3,2,2,2,3,3,3,3,4,4,4,3,3
626,0,0,3,3,0,3,0,0,5,0,0,0,0,0,0
627,4,4,3,4,4,4,5,5,4,2,4,4,4,6,4
628,4,4,4,3,4,4,3,3,4,6,6,6,6,6,4
629,4,3,4,4,4,4,6,6,4,4,4,4,6,6,4
630,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5
631,4,4,2,4,3,3,3,3,1,4,4,3,6,6,4
632,5,5,5,5,5,5,5,5,5,5,6,5,6,6,5
633,5,4,4,4,4,5,6,6,5,5,5,5,6,4,4
634,4,4,4,4,4,4,6,6,4,6,6,4,6,4,0
635,5,4,4,4,5,5,5,5,5,3,4,6,6,6,5
636,5,4,5,5,4,4,5,5,5,5,6,6,6,6,5
637,4,6,4,5,5,5,6,6,5,6,6,6,6,6,5
638,5,5,5,5,5,5,5,5,6,4,6,6,6,3,4
639,3,3,3,3,3,0,3,3,4,3,3,3,3,3,3
640,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
641,6,4,4,5,5,5,5,5,4,4,6,6,6,6,5
642,5,4,4,5,5,5,6,6,4,5,3,3,6,4,4
643,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
644,5,4,4,5,5,4,6,6,4,5,6,5,5,6,5
645,6,4,3,4,4,4,5,4,5,5,6,6,6,6,4
646,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
647,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4
648,4,4,3,5,4,4,6,6,5,6,6,5,6,6,5
649,5,4,4,4,4,4,3,3,6,3,3,4,4,3,4
650,6,6,0,5,5,5,6,6,6,5,5,5,6,6,5
651,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
652,6,5,3,4,5,5,2,4,5,6,6,6,6,6,5
653,4,4,3,4,4,5,6,6,6,5,6,6,6,5,5
654,4,5,3,4,4,4,6,6,6,6,6,6,6,6,4
655,5,3,4,5,5,4,5,5,2,4,4,4,2,2,5
656,4,3,3,3,4,4,6,6,4,3,6,4,6,6,4
657,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
658,5,5,5,5,5,5,6,6,5,6,6,6,6,6,5
659,3,3,4,4,5,5,5,5,5,6,6,6,6,6,4
660,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
661,4,4,3,4,5,0,2,5,2,1,4,5,4,4,5
662,5,3,3,4,4,5,4,4,5,4,4,4,4,4,4
663,4,4,4,5,5,5,6,4,4,6,6,6,6,6,5
664,4,5,3,5,5,5,6,6,4,3,3,3,4,2,4
665,4,2,2,5,5,5,2,2,5,5,4,4,4,5,4
666,3,3,3,2,2,2,1,1,1,4,4,4,4,4,3
667,4,4,4,4,3,3,6,6,6,3,6,3,6,4,4
668,5,6,6,5,5,5,6,6,6,6,6,4,6,6,4
669,5,5,4,4,4,4,4,4,3,3,4,4,4,4,4
670,6,6,3,4,4,6,6,0,6,6,6,6,6,6,4
671,3,3,3,4,3,3,3,3,4,0,0,0,0,0,3
672,5,5,5,5,5,5,6,6,6,4,6,6,6,6,5
673,5,6,4,3,3,3,6,6,1,2,4,4,6,6,3
674,5,4,6,5,4,5,4,5,3,5,4,4,4,6,4
675,5,4,6,4,4,4,6,6,4,3,3,3,3,3,4
676,5,4,4,4,4,5,4,4,6,6,6,6,6,6,5
677,4,3,6,4,4,4,6,6,3,3,3,5,3,6,4
678,4,4,4,4,4,4,6,6,4,5,3,6,6,4,4
679,4,4,4,5,6,4,6,4,6,6,6,6,6,6,4
680,4,4,4,5,4,5,4,4,4,4,4,5,6,6,4
681,4,4,4,5,4,5,6,6,5,5,6,6,6,6,4
682,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
683,5,4,4,4,5,5,5,4,4,5,6,6,6,4,4
684,5,6,6,4,6,4,6,6,5,6,6,6,6,6,4
685,3,3,3,4,3,4,6,6,3,3,3,6,4,6,4
686,4,3,3,4,4,4,4,4,4,4,4,6,6,4,4
687,5,4,3,5,5,2,5,6,5,4,6,4,6,4,5
688,6,6,6,3,5,5,6,6,6,4,6,6,6,6,4
689,5,4,4,5,5,4,4,4,5,5,6,6,6,6,5
690,5,4,3,3,4,4,4,4,5,3,2,4,3,3,4
691,1,3,3,3,4,4,4,4,4,4,4,4,4,4,4
692,6,3,4,4,4,4,6,6,4,5,5,5,4,6,5
693,2,6,6,4,4,4,6,6,5,3,3,6,3,6,4
694,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
695,5,4,4,4,4,4,6,6,4,5,4,4,4,6,4
696,2,2,2,4,4,4,2,2,0,4,6,6,6,6,4
697,4,4,5,4,5,5,6,6,4,6,6,4,6,6,4
698,6,5,5,5,5,5,5,5,5,6,6,6,6,6,0
699,6,4,6,4,3,5,6,6,6,4,6,6,6,6,5
700,6,3,3,3,2,5,4,4,6,5,5,5,6,6,4
701,6,6,3,3,3,6,6,6,6,6,6,6,6,6,0
702,5,2,2,2,4,4,4,4,6,4,6,4,6,6,4
703,3,6,3,2,4,5,2,2,5,5,3,5,3,6,4
704,4,4,4,4,4,5,5,4,5,5,6,6,6,6,4
705,4,4,4,4,4,4,6,6,4,4,4,4,4,6,4
706,3,4,4,4,4,4,4,4,4,4,4,6,6,6,4
707,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
708,6,4,3,4,4,3,3,3,5,4,4,6,6,6,4
709,5,4,4,5,5,5,4,4,5,6,6,5,6,6,5
710,3,3,3,3,3,3,3,3,4,2,6,3,6,6,3
711,4,4,4,3,4,3,3,3,1,2,2,4,2,3,4
712,4,4,4,3,4,4,4,4,3,3,3,3,3,3,3
713,5,3,3,4,5,5,4,4,2,5,2,4,4,4,3
714,3,3,3,3,3,3,3,3,3,0,0,3,0,0,3
715,3,3,4,5,4,5,5,5,6,5,6,5,6,6,2
716,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3
717,6,3,3,4,4,3,3,3,4,3,3,3,3,3,3
718,5,5,5,5,5,5,6,6,5,5,5,5,6,6,5
719,5,4,5,5,5,5,6,6,5,6,6,5,6,6,5
720,4,4,4,3,4,4,4,4,4,4,4,6,2,3,4
721,3,3,3,3,3,3,3,3,2,4,6,4,6,6,4
722,3,2,2,5,5,4,3,3,2,4,6,6,6,6,4
723,0,3,3,4,3,4,2,2,4,4,4,4,4,6,4
724,3,4,4,5,5,4,4,4,3,4,4,5,4,6,4
725,4,4,3,3,3,3,6,6,3,4,3,3,3,3,4
726,4,3,4,5,4,4,4,4,4,4,4,4,4,4,4
727,4,4,3,4,4,3,4,4,4,4,6,6,6,6,4
728,4,3,3,4,4,4,3,3,4,2,2,6,6,6,3
729,6,3,3,4,5,5,3,4,4,4,1,4,4,3,5
730,5,4,4,5,5,5,5,5,5,5,5,5,6,6,5
731,6,6,4,4,4,4,4,4,4,4,3,4,6,6,4
732,5,4,5,5,5,5,4,4,4,5,5,5,4,4,5
733,1,2,0,3,2,3,0,2,0,3,3,3,1,1,3
734,4,4,0,3,3,4,4,4,6,3,4,6,6,6,4
735,5,5,5,3,5,5,6,6,6,6,6,6,6,6,5
736,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
737,4,4,3,4,3,4,6,6,4,3,4,4,6,2,4
738,6,3,3,4,4,4,4,6,4,6,6,6,6,6,4
739,3,4,3,4,4,4,3,3,5,6,6,6,6,6,4
740,6,3,3,4,4,4,4,4,4,4,4,4,3,3,4
741,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
742,5,3,4,5,4,5,5,5,5,4,6,4,5,6,5
743,5,5,5,5,5,5,5,5,5,6,6,5,6,6,5
744,4,6,4,4,4,4,6,6,2,6,6,6,6,6,4
745,4,5,6,5,6,6,6,6,6,5,6,6,6,6,5
746,0,5,5,5,6,5,6,6,6,6,6,6,6,6,0
747,4,4,4,5,5,5,6,6,6,4,4,6,6,6,4
748,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
749,3,3,6,4,4,4,6,6,6,4,0,0,0,0,4
750,5,5,5,5,5,5,5,5,5,5,5,0,0,5,5
751,6,6,6,4,4,4,6,6,4,4,6,6,6,6,4
752,4,4,4,4,4,4,4,4,4,6,6,6,6,4,4
753,2,2,4,4,4,4,3,3,3,4,4,3,3,2,3
754,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3
755,4,4,4,0,3,3,3,3,3,3,3,5,3,3,4
756,3,4,3,3,4,3,3,3,6,4,6,6,6,6,4
757,6,5,6,5,5,4,6,6,5,6,6,6,6,6,4
758,3,4,5,5,5,5,2,2,3,4,3,6,6,5,4
759,6,3,6,3,3,3,6,6,6,3,3,6,3,6,3
760,6,2,6,3,4,4,6,6,2,6,6,6,6,6,3
761,3,3,3,5,5,5,6,6,6,5,6,6,6,6,5
762,4,4,6,5,5,4,6,6,4,4,6,6,6,6,4
763,0,0,4,4,5,5,0,5,5,0,0,0,0,0,5
764,5,4,5,5,5,5,0,0,5,5,5,5,6,6,5
765,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
766,5,5,4,4,4,4,3,3,5,4,6,6,6,6,4
767,5,5,5,5,5,5,5,5,5,3,0,0,3,3,5
768,5,5,5,5,5,5,5,5,6,5,6,6,6,6,4
769,6,4,3,3,4,2,3,3,5,6,6,6,6,6,3
770,6,3,1,4,0,1,3,6,1,6,6,6,6,6,1
771,4,4,6,4,4,5,4,4,4,5,6,5,6,6,4
772,6,6,0,4,4,2,4,4,5,6,6,6,6,6,4
773,4,3,4,3,4,3,4,3,4,4,5,3,5,4,5
774,4,4,3,4,4,4,4,4,4,6,6,6,6,6,4
775,4,4,3,3,6,4,6,4,6,6,6,6,6,6,4
776,3,3,3,4,4,4,3,3,4,6,6,4,6,6,3
777,5,5,5,5,5,5,6,6,6,6,6,6,6,6,5
778,5,4,3,3,4,4,4,4,4,4,4,4,4,4,4
779,5,4,5,5,5,5,4,4,4,5,5,5,5,5,5
780,4,4,3,3,5,5,6,6,6,2,4,4,6,4,4
781,3,4,3,4,6,4,6,6,6,4,6,6,6,6,4
782,0,4,3,3,3,3,6,6,6,6,6,6,6,6,3
783,4,3,3,4,4,5,3,3,3,4,6,4,6,4,4
784,6,6,6,4,4,4,6,6,5,6,6,6,6,6,4
785,4,6,6,5,3,4,6,6,5,6,6,6,6,6,4
786,0,0,0,5,4,5,0,0,5,0,0,4,0,4,5
787,4,3,3,5,5,5,5,5,5,6,6,6,6,6,5
788,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
789,6,5,5,5,5,5,5,5,5,6,6,6,6,6,4
790,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
791,3,2,2,5,4,4,4,6,5,1,1,4,1,1,4
792,5,5,5,5,5,5,5,5,6,6,6,5,6,6,5
793,6,3,3,5,5,4,6,6,3,3,1,4,6,4,3
794,5,3,5,4,4,4,6,6,5,4,4,5,5,5,4
795,5,5,5,5,5,5,5,5,5,4,6,5,6,5,5
796,4,4,4,4,5,5,6,6,5,5,4,6,6,6,5
797,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3
798,5,5,5,4,4,4,6,6,5,3,6,4,6,5,5
799,6,6,6,3,1,3,6,6,3,3,6,6,6,6,3
800,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
801,5,4,6,5,5,5,6,6,6,6,6,6,6,6,4
802,5,4,4,2,5,4,4,4,6,6,6,6,6,6,4
803,4,3,6,4,5,4,6,6,3,6,6,6,6,6,4
804,3,4,4,4,4,4,4,4,6,6,6,6,6,0,4
805,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
806,3,5,4,4,4,3,6,6,5,3,2,4,6,6,4
807,4,4,5,2,4,6,3,3,3,6,6,6,6,6,5
808,5,5,5,5,4,4,4,4,5,6,6,6,6,6,4
809,5,4,6,4,4,5,6,6,6,4,4,4,6,6,4
810,4,5,4,4,2,4,4,4,6,4,6,6,6,6,4
811,4,3,4,5,3,4,4,6,4,3,6,6,6,6,4
812,6,3,2,4,5,5,6,6,3,6,6,6,6,6,2
813,4,3,4,2,4,3,6,5,5,6,6,4,6,6,4
814,6,2,3,3,4,3,6,6,6,3,6,4,6,3,3
815,4,3,3,4,4,4,4,4,3,3,2,6,6,6,3
816,5,3,4,4,4,5,4,4,4,3,3,6,6,6,4
817,5,4,3,4,4,3,6,6,4,4,5,3,4,4,4
818,2,3,3,3,5,5,4,4,5,5,4,6,6,6,4
819,2,3,3,4,4,4,6,4,1,6,6,6,6,6,4
820,5,3,4,5,4,4,4,4,6,4,5,5,6,6,4
821,3,3,3,3,3,3,3,0,4,4,4,4,4,4,4
822,5,5,5,5,5,5,5,5,5,4,3,6,6,6,5
823,4,3,3,4,4,4,6,6,3,0,0,0,0,0,0
