,ART,FOOD,STORE,SIGN,WALKWAYS,SCREENS,INFODOWN,INFOUP,WIFI,ROADS,PARK,AIRTRAIN,LTPARKING,RENTAL,ALL
824,3,1,3,3,4,3,0,0,4,4,6,6,6,6,3
825,5,4,4,5,5,4,6,6,6,4,4,6,6,6,4
826,3,3,6,6,0,6,6,6,6,3,2,6,6,6,3
827,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
828,4,3,4,4,4,6,6,2,2,6,6,6,6,6,3
829,5,4,2,5,5,5,5,5,5,6,6,6,6,6,4
830,5,3,4,3,3,4,3,2,2,3,3,3,3,3,3
831,4,4,4,4,4,4,1,1,1,4,4,4,6,6,4
832,5,5,6,3,5,3,5,5,2,6,6,6,6,6,4
833,6,4,4,4,4,3,6,6,4,3,3,4,6,6,4
834,3,3,3,5,5,5,6,6,5,2,3,4,6,6,3
835,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
836,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
837,3,3,3,0,4,3,3,3,3,3,3,3,3,3,4
838,5,4,4,4,4,3,6,6,0,4,4,6,4,6,4
839,3,3,3,4,4,4,4,3,5,5,4,6,6,6,4
840,5,5,5,5,5,5,5,5,3,3,6,5,6,4,4
841,5,5,5,5,5,3,6,6,5,5,4,4,6,6,4
842,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
843,5,4,3,5,5,5,6,6,5,6,6,6,6,6,3
844,4,3,3,5,5,5,6,6,6,6,6,6,6,6,5
845,6,6,4,2,6,5,6,6,5,6,6,6,6,6,4
846,4,4,4,4,3,4,2,2,4,6,6,4,6,4,4
847,5,4,4,4,5,5,6,5,4,5,4,4,6,6,5
848,3,6,1,3,4,2,6,3,6,6,6,6,6,6,4
849,3,3,3,5,5,5,6,6,5,3,6,5,6,3,5
850,6,6,6,6,6,5,6,6,6,6,6,6,6,6,4
851,5,4,6,5,5,5,5,5,5,6,6,5,6,6,4
852,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
853,6,3,3,3,3,2,3,3,6,4,6,4,6,4,3
854,4,4,4,3,4,3,3,3,3,6,6,5,6,5,4
855,6,3,6,4,5,5,6,6,6,4,4,6,6,6,4
856,3,3,5,3,3,4,4,4,5,0,0,0,0,0,4
857,4,4,6,4,4,3,6,6,6,4,6,6,6,6,4
858,4,5,4,4,4,4,4,4,5,4,4,4,4,6,4
859,3,3,6,4,4,4,5,5,1,4,5,5,6,5,4
860,4,3,6,4,4,4,4,4,4,5,3,3,3,3,4
861,3,3,3,3,3,3,6,6,6,4,6,2,6,4,3
862,3,3,3,4,3,3,3,3,4,4,4,4,0,0,0
863,3,4,4,4,4,4,4,4,4,5,6,6,6,6,4
864,4,0,0,4,4,5,4,4,5,4,4,0,0,0,4
865,3,3,3,3,3,3,3,3,4,6,6,6,6,6,4
866,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5
867,4,3,3,2,4,4,6,6,6,2,3,4,6,4,3
868,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
869,4,6,3,5,5,4,6,6,6,4,4,6,3,6,4
870,5,6,5,5,5,5,5,5,4,5,5,5,5,5,5
871,6,6,5,5,5,5,5,5,5,5,6,6,6,6,5
872,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
873,3,3,3,4,3,3,4,4,4,6,6,6,3,3,4
874,4,4,3,3,3,3,6,6,3,6,6,6,6,6,4
875,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5
876,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0
877,5,5,5,5,5,4,5,5,5,6,6,6,6,6,5
878,4,4,6,5,5,5,5,4,5,4,6,6,6,6,4
879,4,4,4,4,4,3,4,4,5,6,6,6,6,6,4
880,5,6,4,5,5,4,5,5,5,5,5,5,6,6,5
881,6,6,6,6,1,6,6,6,6,0,0,0,0,0,0
882,4,4,3,3,4,3,3,3,3,6,6,5,6,6,4
883,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
884,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
885,3,3,3,5,5,5,4,2,5,5,3,6,6,6,5
886,6,4,4,4,5,4,6,6,6,6,6,6,6,6,4
887,5,4,6,5,5,5,6,6,2,5,6,6,6,6,4
888,3,3,3,4,4,4,4,4,4,4,0,4,6,6,4
889,3,2,2,6,3,4,6,6,5,1,5,3,6,6,2
890,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
891,5,5,4,5,5,5,5,5,6,5,5,3,6,6,5
892,4,3,3,3,3,3,4,4,2,3,3,4,2,6,3
893,6,6,3,5,5,5,6,6,6,4,6,5,6,4,4
894,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5
895,4,6,2,6,4,4,3,3,6,3,6,6,6,4,3
896,4,4,4,5,5,5,6,6,6,6,6,4,6,6,5
897,4,5,5,5,5,5,5,5,5,0,0,5,0,0,5
898,4,4,4,4,4,4,4,4,6,3,6,3,6,6,4
899,3,3,3,4,4,4,4,4,1,6,6,6,6,6,3
900,4,2,2,4,4,4,4,4,4,6,6,6,6,6,4
901,4,3,4,5,5,5,5,5,5,6,6,5,6,6,4
902,3,4,3,4,4,4,6,6,6,4,4,4,6,4,4
903,5,5,4,5,5,4,5,4,5,6,6,5,6,6,5
904,3,3,2,4,3,4,3,3,3,6,6,6,6,6,3
905,5,3,3,4,4,4,6,6,4,5,6,5,6,4,3
906,3,6,6,6,3,3,6,6,6,6,6,6,6,6,3
907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,4,4,4,3,4,4,6,6,6,3,6,5,6,4,3
909,5,5,6,5,4,4,4,6,6,6,6,4,6,6,5
910,6,3,3,4,4,4,6,4,3,4,3,6,6,6,3
911,5,4,4,4,5,1,6,6,5,6,6,6,6,6,5
912,6,3,4,4,4,4,4,4,4,4,6,4,6,4,4
913,5,4,4,5,5,5,5,5,5,4,6,4,6,5,4
914,5,3,3,4,5,4,6,6,1,5,5,5,6,6,4
915,4,3,4,4,4,4,4,4,5,4,6,4,6,6,4
916,5,4,4,5,5,5,4,4,6,5,4,6,6,5,4
917,4,5,5,4,4,4,6,6,4,3,6,6,6,6,4
918,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
919,3,2,2,2,2,2,3,3,3,1,1,1,3,6,2
920,5,4,4,4,3,3,6,6,6,6,6,6,6,4,5
921,5,6,6,4,4,4,6,6,3,4,6,6,6,6,3
922,4,3,3,4,4,4,6,6,4,4,4,6,6,4,4
923,4,4,5,4,5,4,6,6,5,6,6,6,6,6,4
924,4,3,3,3,3,4,6,6,5,3,6,6,6,6,3
925,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5
926,5,4,4,5,5,5,5,5,6,5,6,6,6,6,5
927,4,3,3,3,4,4,3,3,4,4,6,6,6,6,4
928,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
929,6,6,6,6,5,5,6,6,6,6,6,6,6,6,5
930,5,6,6,5,5,5,5,5,5,5,5,5,5,5,5
931,5,3,3,5,5,5,5,5,5,6,6,6,6,6,4
932,3,2,4,4,4,4,3,3,4,5,3,4,6,4,4
933,4,3,4,5,5,5,5,5,5,5,5,5,5,5,4
934,5,6,4,5,4,5,5,5,5,6,6,6,6,6,5
935,5,5,5,5,5,5,5,5,4,5,5,5,6,5,5
936,4,3,4,5,5,5,5,5,5,5,5,5,6,6,5
937,5,6,4,5,5,5,5,5,5,4,5,6,6,6,5
938,3,3,3,2,3,3,1,3,5,3,3,1,1,1,5
939,4,3,3,4,5,5,5,5,3,5,6,5,6,6,4
940,6,3,6,4,4,4,4,4,5,6,6,6,6,6,4
941,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
942,5,6,6,5,5,5,5,5,5,5,5,5,6,5,3
943,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0
944,4,4,4,3,5,4,5,4,5,4,4,5,4,5,4
945,3,3,3,3,3,2,2,2,4,4,3,4,6,6,4
946,3,1,6,2,3,3,3,3,3,3,3,3,3,3,3
947,4,3,3,4,4,4,3,3,2,3,3,3,3,3,3
948,3,4,4,4,4,5,3,3,4,2,3,6,6,6,4
949,4,3,4,4,5,5,6,6,4,4,4,6,6,6,4
950,6,6,5,5,5,6,3,3,3,4,4,6,6,6,4
951,6,6,5,5,5,6,4,4,6,4,4,6,6,6,4
952,3,3,3,3,3,3,3,3,3,6,6,6,6,6,0
953,5,5,5,5,5,5,5,5,4,3,3,4,4,6,4
954,5,5,5,5,5,5,6,6,4,4,3,4,3,6,4
955,4,2,3,4,3,4,6,6,5,5,6,4,6,6,4
956,6,3,4,5,4,4,4,4,4,4,6,6,6,6,4
957,3,2,3,1,4,1,2,2,3,3,3,4,3,3,3
958,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
959,5,3,3,4,4,4,4,4,6,4,4,4,4,4,4
960,4,4,4,5,5,5,5,5,4,5,5,6,4,6,5
961,4,4,4,4,4,4,3,3,6,6,6,6,6,6,4
962,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0
963,5,5,5,5,5,5,6,6,5,5,5,6,5,5,5
964,3,5,4,5,5,3,6,0,5,6,6,6,6,6,5
965,4,2,6,4,5,5,6,6,4,3,3,4,3,3,4
966,4,3,6,4,4,4,6,6,4,4,4,6,4,6,4
967,4,3,6,4,6,4,6,6,4,3,6,6,6,6,4
968,5,3,6,5,6,6,6,6,5,6,6,6,6,6,0
969,5,5,5,5,5,5,5,5,5,5,5,5,4,6,5
970,5,5,5,3,5,3,6,6,3,2,2,1,2,6,4
971,4,5,6,4,5,4,4,4,4,4,4,6,6,6,5
972,0,3,4,4,4,4,0,0,0,4,4,4,4,4,4
973,4,5,5,5,5,4,4,4,4,4,4,4,5,4,5
974,5,5,5,5,5,5,5,5,4,5,4,4,6,6,0
975,4,3,4,3,4,4,4,3,4,0,0,0,0,0,4
976,4,4,4,5,5,4,6,6,4,4,6,5,6,6,4
977,3,3,3,4,3,3,6,6,6,2,3,6,3,6,4
978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,3,4,4,5,5,4,4,4,5,4,3,4,6,6,4
980,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
981,4,3,3,4,4,4,3,2,3,4,4,4,6,4,3
982,6,3,6,4,3,4,4,4,3,4,4,4,6,4,4
983,6,3,6,3,6,3,6,6,6,6,6,6,6,6,4
984,5,5,4,5,5,4,6,6,6,3,6,5,6,5,5
985,5,4,4,4,5,5,6,6,5,0,6,6,6,6,4
986,4,4,4,5,4,5,6,6,5,3,6,5,6,3,4
987,4,3,3,4,5,5,6,6,4,5,3,6,4,4,4
988,6,4,6,6,2,0,6,6,3,3,6,4,6,6,3
989,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3
990,4,4,3,3,4,4,3,3,4,4,6,4,4,6,4
991,3,3,3,3,3,4,6,3,6,4,4,6,6,6,4
992,4,4,4,5,5,5,5,5,5,5,6,6,6,6,5
993,4,3,4,5,5,5,5,5,4,4,5,5,4,5,4
994,3,1,6,2,5,5,6,6,3,1,6,6,6,6,3
995,5,3,4,5,5,5,5,5,5,5,4,6,6,6,4
996,5,5,5,5,5,5,5,5,6,6,6,5,0,6,5
997,5,6,3,4,4,4,6,6,6,4,6,4,6,4,4
998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,6,0,3,2,2,3,3,3,3,4,6,6,4,6,4
1000,4,4,4,5,4,4,4,4,6,5,4,6,4,5,5
1001,4,4,4,5,3,4,6,6,4,6,6,4,6,6,4
1002,3,3,4,5,4,5,4,4,3,4,6,3,6,6,4
1003,5,2,3,5,5,5,6,6,6,5,6,6,6,6,4
1004,3,4,3,4,4,4,4,4,6,3,6,4,6,6,4
1005,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1006,4,2,3,3,4,4,3,6,6,4,3,5,6,6,3
1007,5,3,4,5,5,5,5,5,5,5,5,5,5,6,4
1008,3,3,0,4,4,4,5,5,5,5,5,5,6,6,5
1009,4,6,3,4,3,6,6,6,6,6,6,6,6,6,3
1010,5,4,4,5,5,5,5,5,5,5,4,6,6,6,5
1011,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
1012,6,6,6,2,3,2,3,3,1,4,6,6,6,6,3
1013,3,4,3,4,4,4,4,4,5,4,4,4,4,4,4
1014,5,6,6,4,4,5,5,5,5,3,4,5,6,5,4
1015,5,6,4,5,5,5,6,6,6,6,6,6,6,6,5
1016,3,3,3,3,3,2,3,3,6,6,6,6,6,6,4
1017,5,3,6,3,4,4,4,4,4,4,6,6,6,6,4
1018,4,4,4,4,2,2,6,4,6,4,6,6,6,6,4
1019,4,4,4,4,4,4,4,4,4,6,6,4,6,6,4
1020,4,2,2,4,4,4,6,6,5,4,6,6,6,6,4
1021,4,4,4,5,4,4,6,6,4,5,6,6,6,6,4
1022,4,4,4,5,5,6,6,6,6,6,6,4,6,6,4
1023,5,3,5,5,5,5,5,5,5,5,5,6,5,6,4
1024,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1025,5,4,4,4,5,5,6,6,6,3,6,4,6,6,4
1026,4,6,3,4,4,3,3,3,4,3,3,3,3,3,3
1027,2,1,2,5,5,5,4,5,6,4,6,3,6,2,3
1028,6,4,4,5,5,5,6,6,6,5,6,5,6,4,4
1029,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3
1030,2,2,2,5,5,5,5,5,5,5,5,6,6,6,5
1031,5,5,5,3,5,4,4,4,6,5,3,5,6,6,5
1032,5,4,5,5,6,6,6,6,5,5,6,6,6,6,5
1033,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1034,5,5,5,5,5,5,6,6,5,5,5,5,6,6,5
1035,4,4,4,4,4,5,4,4,5,6,6,4,6,6,4
1036,4,3,3,4,4,4,6,6,5,6,6,4,6,6,4
1037,5,5,5,5,5,5,5,5,5,5,5,6,5,6,5
1038,0,4,4,5,5,5,4,4,4,0,0,0,0,0,4
1039,4,5,3,4,4,4,6,6,6,4,3,5,6,6,4
1040,6,3,6,3,3,3,6,4,5,6,6,6,6,6,3
1041,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1042,3,3,3,4,4,4,3,3,4,4,6,6,6,6,4
1043,5,5,5,5,5,5,6,5,6,6,6,6,6,6,5
1044,6,4,6,5,6,5,6,6,5,6,6,6,6,6,5
1045,3,4,4,4,4,4,5,0,6,3,4,4,6,6,0
1046,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1047,4,4,4,4,3,4,4,4,4,4,4,1,6,6,4
1048,4,4,4,2,4,4,2,2,4,0,0,3,0,0,3
1049,6,6,6,6,6,5,6,6,6,6,6,6,6,6,5
1050,5,4,4,5,5,5,5,5,5,5,5,6,6,6,5
1051,4,3,3,5,5,4,3,3,6,4,6,6,6,6,4
1052,2,3,6,4,5,5,4,4,6,6,6,5,0,2,3
1053,3,3,3,4,4,4,3,3,6,4,3,4,3,4,4
1054,5,4,4,4,3,3,2,2,5,5,6,6,6,6,5
1055,0,0,0,0,0,3,0,0,1,5,0,0,0,0,4
1056,5,4,4,4,4,4,6,6,6,3,3,6,3,6,4
1057,5,3,4,5,5,5,5,5,3,6,6,6,6,6,5
1058,6,3,3,3,3,3,6,6,4,6,6,6,6,6,3
1059,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1060,4,4,3,3,3,3,3,3,3,4,3,4,6,2,4
1061,6,3,3,4,4,4,2,4,6,1,6,4,6,4,3
1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063,4,4,4,5,4,4,3,4,5,4,4,3,6,6,4
1064,4,3,4,4,4,4,6,6,4,4,4,6,6,6,4
1065,6,3,6,0,3,3,6,6,6,3,6,4,6,4,4
1066,5,5,5,5,5,5,5,5,5,5,6,6,6,6,5
1067,4,4,4,4,4,4,6,6,4,4,6,5,6,5,5
1068,6,6,5,5,5,5,5,5,5,0,0,0,0,0,5
1069,4,3,3,4,4,4,6,6,4,4,4,4,6,6,4
1070,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1071,3,3,3,3,4,4,2,2,2,2,3,4,4,3,3
1072,4,4,3,5,5,5,5,4,3,4,4,6,6,6,5
1073,4,3,2,3,3,3,2,2,3,4,4,6,4,6,4
1074,4,4,4,4,4,4,4,4,5,6,6,6,6,6,4
1075,3,4,4,5,5,5,5,5,5,5,5,6,6,4,5
1076,4,4,4,5,5,5,4,4,6,6,6,6,6,6,4
1077,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1078,3,3,3,2,6,5,6,6,5,6,6,6,6,6,4
1079,4,2,2,4,5,4,6,6,4,4,4,6,4,6,4
1080,6,6,6,4,4,4,6,6,5,6,6,6,6,6,4
1081,6,4,4,5,4,4,4,4,5,4,5,5,4,6,5
1082,4,2,2,4,4,4,6,6,5,4,3,4,6,6,4
1083,4,2,2,3,6,4,6,6,2,6,6,6,6,6,3
1084,4,6,6,6,6,5,6,6,5,5,6,5,6,5,4
1085,2,3,4,5,5,5,5,5,5,5,5,5,5,5,4
1086,4,3,3,4,4,4,4,4,4,4,6,6,6,6,4
1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1088,4,5,5,5,5,5,5,5,6,5,6,6,6,6,5
1089,5,3,4,5,5,4,4,4,3,6,6,5,6,6,4
1090,4,3,3,4,4,4,4,4,4,4,6,4,6,4,4
1091,5,4,4,5,5,5,4,4,5,5,4,4,5,3,4
1092,4,3,4,4,4,4,3,3,5,4,6,6,6,6,4
1093,3,6,6,4,4,5,5,0,6,0,0,0,0,0,0
1094,5,5,3,4,4,4,6,6,5,2,4,5,6,6,4
1095,5,4,3,5,5,5,3,3,5,4,6,4,6,6,5
1096,5,5,5,5,5,4,6,6,5,4,3,4,6,6,5
1097,4,4,6,5,5,6,0,0,6,0,0,0,0,0,0
1098,6,6,6,5,5,5,5,5,5,5,6,6,6,6,5
1099,4,3,4,5,5,5,4,4,5,4,6,4,6,6,4
1100,2,2,2,3,3,3,2,2,2,3,3,3,3,3,3
1101,3,4,3,4,3,3,2,2,3,2,2,2,2,1,3
1102,4,4,4,4,4,4,4,4,3,4,4,6,6,4,4
1103,5,6,6,5,5,5,6,6,5,6,6,6,6,6,4
1104,4,3,2,4,3,3,4,4,3,4,5,4,6,6,4
1105,5,5,4,4,5,5,5,5,5,4,5,6,6,4,5
1106,1,1,1,4,4,4,4,2,2,3,3,3,3,3,3
1107,6,6,4,6,4,5,5,5,5,6,6,6,6,6,5
1108,4,3,3,4,3,3,6,6,3,4,6,6,6,4,4
1109,6,3,3,3,3,3,3,3,6,6,6,5,6,6,4
1110,5,3,4,4,5,5,2,2,5,5,4,4,4,4,4
1111,5,5,5,5,5,5,5,5,5,4,5,5,5,4,5
1112,5,5,5,5,5,5,5,5,5,5,5,5,6,6,5
1113,4,6,6,4,6,6,6,6,6,6,6,6,6,6,4
1114,3,4,4,3,4,4,5,5,5,4,4,4,4,4,3
1115,4,4,4,5,4,3,6,6,3,5,6,4,6,6,5
1116,5,4,4,3,4,5,5,5,4,5,6,4,6,6,4
1117,3,3,2,0,3,3,3,3,3,4,3,3,2,2,3
1118,4,4,4,5,5,3,6,6,5,5,5,6,6,6,4
1119,3,3,3,4,4,5,5,5,5,5,6,6,6,6,4
1120,5,5,4,5,5,5,5,5,5,5,5,6,4,4,5
1121,5,5,5,5,5,5,4,4,4,4,4,5,5,5,4
1122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1123,5,4,3,4,2,3,6,6,4,4,6,3,6,6,4
1124,3,3,3,4,4,4,6,6,3,2,4,3,4,6,4
1125,5,2,2,5,4,4,2,2,2,4,4,3,3,3,4
1126,2,2,2,3,4,5,3,3,5,5,4,4,4,4,4
1127,5,5,5,4,4,5,6,6,6,4,4,6,5,6,4
1128,4,4,3,3,3,4,4,4,3,4,6,5,6,4,4
1129,4,4,4,3,3,3,6,6,5,6,6,4,6,6,5
1130,4,4,4,4,4,4,4,4,4,4,6,4,6,3,4
1131,5,6,6,4,4,4,5,6,6,5,3,6,5,6,0
1132,5,4,4,4,5,5,5,5,5,4,4,5,6,6,5
1133,4,6,6,4,4,4,4,4,4,6,6,6,6,6,5
1134,5,4,3,4,4,4,5,5,2,6,6,5,6,6,4
1135,4,4,3,4,4,3,3,3,3,5,4,4,4,4,4
1136,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5
1137,4,3,3,3,3,6,6,6,4,3,3,3,3,6,3
1138,5,5,5,5,6,5,6,6,6,4,4,6,4,6,5
1139,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5
1140,6,6,6,4,3,4,6,6,6,4,3,6,6,6,4
1141,3,3,2,4,4,4,4,4,4,4,6,4,6,4,4
1142,4,6,2,3,0,3,3,3,3,3,6,3,6,6,4
1143,3,6,3,4,3,3,6,6,4,4,3,6,6,6,4
1144,2,4,4,4,4,4,3,3,5,5,5,5,5,5,4
1145,6,4,4,4,4,4,4,4,4,4,4,6,6,6,4
1146,5,3,4,4,5,4,6,6,5,5,4,4,4,6,4
1147,6,4,4,4,4,4,4,4,3,5,6,6,6,6,4
1148,3,4,4,4,5,5,4,4,5,4,4,3,3,2,4
1149,5,5,5,4,4,5,6,5,5,6,6,6,4,6,4
1150,2,2,3,1,4,2,1,1,6,6,6,2,6,6,3
1151,5,3,6,3,4,4,4,4,6,6,6,6,6,6,4
1152,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1153,4,4,4,5,5,5,4,4,4,6,6,6,6,6,4
1154,6,6,6,4,4,5,5,5,5,6,6,6,6,6,5
1155,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1156,6,3,4,4,4,4,4,4,3,0,0,0,0,0,4
1157,5,2,2,3,3,3,2,2,3,4,4,3,2,2,3
1158,6,3,4,4,3,3,4,4,2,4,3,6,6,6,4
1159,3,3,3,5,5,5,5,5,5,5,5,5,5,0,4
1160,4,3,3,3,4,4,3,3,4,4,4,4,4,4,4
1161,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0
1162,6,3,4,5,4,4,4,4,6,4,4,4,4,4,4
1163,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1164,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5
1165,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1166,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5
1167,4,6,6,3,5,4,2,2,6,1,6,6,6,6,5
1168,6,5,6,4,5,4,4,4,5,5,6,6,6,6,5
1169,4,5,5,5,5,5,5,5,5,6,6,6,6,6,5
1170,5,4,4,5,5,5,5,5,5,5,5,6,6,6,5
1171,5,6,5,5,5,5,6,6,6,6,6,6,6,6,5
1172,5,4,4,5,5,5,5,5,5,4,3,5,3,3,4
1173,4,4,5,4,4,3,4,4,6,4,3,4,6,6,4
1174,3,3,3,3,3,3,6,6,4,6,6,4,6,4,4
1175,6,4,6,4,6,4,6,6,4,6,6,6,6,6,3
1176,4,4,4,4,4,3,6,6,4,6,6,6,6,6,4
1177,5,3,3,4,5,4,4,4,5,4,6,5,6,5,4
1178,6,6,4,4,4,5,4,4,5,5,6,6,6,6,4
1179,6,4,3,2,3,3,6,6,3,2,6,6,6,4,4
1180,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1181,3,4,4,5,5,5,6,6,5,4,6,6,6,6,4
1182,5,4,4,4,5,4,4,4,5,5,4,4,6,5,5
1183,4,6,6,4,4,4,6,6,5,6,6,5,6,6,4
1184,5,6,6,4,4,5,6,6,5,6,6,5,6,6,4
1185,5,5,5,5,5,5,4,5,5,5,5,4,5,4,5
1186,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1187,6,3,4,3,3,3,6,6,3,6,6,6,6,6,4
1188,5,3,3,3,4,3,6,6,6,3,3,6,6,6,4
1189,5,3,5,5,5,4,5,5,5,5,6,6,6,6,5
1190,4,2,1,5,5,5,6,6,5,6,6,5,6,6,3
1191,3,2,2,4,3,4,2,2,0,0,0,0,0,0,0
1192,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1193,5,5,5,5,5,5,6,6,6,5,5,6,6,6,5
1194,4,4,6,4,4,4,6,6,4,4,4,4,4,4,4
1195,4,4,3,3,4,4,3,3,3,4,4,4,3,3,4
1196,4,6,6,4,5,4,6,6,4,4,6,6,6,6,4
1197,2,2,3,3,3,4,4,4,4,4,4,4,4,4,4
1198,3,3,3,3,3,3,3,3,2,4,4,4,4,4,4
1199,4,4,3,4,4,4,3,4,4,4,4,4,4,3,4
1200,4,4,3,3,4,4,3,4,4,3,3,4,4,4,4
1201,3,2,3,4,4,4,3,3,4,4,6,6,6,6,3
1202,3,4,4,4,4,4,4,4,6,6,6,6,6,6,4
1203,3,3,4,3,4,4,6,6,6,6,6,3,6,6,4
1204,6,6,6,0,5,3,3,5,3,6,6,6,0,0,0
1205,5,2,2,4,4,4,3,3,2,0,0,0,0,0,4
1206,5,5,4,5,4,5,5,5,5,3,4,5,5,5,4
1207,3,3,3,3,3,3,3,3,3,3,6,3,6,6,3
1208,4,4,3,3,4,4,3,3,2,1,4,4,3,4,4
1209,5,5,5,5,5,5,5,5,5,6,6,5,6,6,0
1210,4,3,4,4,4,4,6,6,4,6,4,6,4,4,4
1211,4,3,2,5,2,3,3,6,5,0,0,0,0,0,3
1212,6,3,3,3,3,3,6,6,6,6,6,6,6,6,3
1213,3,4,4,4,4,5,2,2,2,3,3,3,3,3,3
1214,3,1,4,4,5,4,6,6,6,6,6,6,6,6,3
1215,4,4,4,5,4,4,6,6,5,5,6,4,6,4,5
1216,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1217,5,5,3,5,5,5,6,5,4,3,6,5,6,6,5
1218,3,4,4,5,4,4,4,4,6,5,6,6,6,6,4
1219,5,4,4,4,4,3,6,6,4,6,6,5,6,6,4
1220,5,4,4,5,5,5,6,6,4,5,5,6,6,6,5
1221,5,4,5,5,5,5,5,5,5,5,5,6,6,6,5
1222,4,3,3,3,4,4,2,2,3,4,4,3,3,3,4
1223,5,3,3,3,2,3,6,6,4,3,3,3,3,4,3
1224,4,3,4,4,4,4,6,6,5,6,6,5,6,6,5
1225,3,3,3,4,4,3,6,4,4,6,6,6,6,6,4
1226,1,3,3,4,4,4,3,3,3,4,4,4,4,4,4
1227,6,4,4,4,4,4,6,6,4,6,6,6,6,6,4
1228,4,3,3,4,5,5,5,5,5,6,6,4,6,4,4
